$GROWTH FACTOR OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER045 KSAS8101    1              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER045                            
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
 1981 322    43    33  14.1  13.5   1.9  0.65  0.61  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  7.24  54.6   0.1 166.4  1.00  0.94  1.00
 1981 323    44    34   4.1  13.6   0.6  0.63  0.61  0.17  0.00  0.00 -0.01  0.00  0.59  0.00  0.00  0.00  0.00 99.90 15.00  54.6   0.0 166.9  1.00  0.94  1.00
 1981 324    45    35   0.0  13.6   0.0  0.60  0.61  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 10.72  53.9   0.1 167.6  1.00  0.95  1.00
 1981 325    46    36   2.5  13.6   0.4  0.58  0.62  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90  5.70  53.5   0.1 168.2  1.00  0.95  1.00
 1981 326    47    37   7.0  13.7   1.1  0.56  0.62  0.00  0.00  0.00 -0.01  0.00  0.30  0.00  0.00  0.00  0.00 99.90  6.98  53.5   0.1 168.6  1.00  0.95  1.00
 1981 327    48    38  10.6  13.8   1.8  0.55  0.62  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  5.06  53.8   0.2 168.9  1.00  0.96  1.00
 1981 328    49    39   6.4  13.9   1.1  0.52  0.62  0.00  0.00  0.00 -0.01  0.00  0.36  0.00  0.00  0.00  0.00 99.90  6.39  53.8   0.1 169.0  1.00  0.97  1.00
 1981 329    50    40  12.2  14.0   2.2  0.52  0.63  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  5.31  54.3   0.2 169.1  1.00  0.97  1.00
 1981 330    51    41   6.7  14.1   1.2  0.49  0.63  0.00  0.00  0.00 -0.01  0.00  0.33  0.00  0.00  0.00  0.00 99.90  8.59  54.4   0.1 169.2  1.00  0.98  1.00
 1981 331    52    42  -0.8  14.1   0.0  0.48  0.63  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 11.75  54.1   0.1 169.5  1.00  0.98  1.00
 1981 332    53    43   2.5  14.1   0.5  0.45  0.64  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 11.19  54.1   0.1 169.8  1.00  0.98  1.00
 1981 333    54    44   3.0  14.1   0.6  0.43  0.64  0.39  0.00  0.00 -0.01  0.00  0.70  0.00  0.00  0.00  0.00 99.90 12.86  54.2   0.1 170.1  1.00  0.98  1.00
 1981 334    55    45   5.9  14.2   1.2  0.41  0.64  0.00  0.00  0.00 -0.01  0.00  0.41  0.00  0.00  0.00  0.00 99.90 15.00  73.4   0.0 170.3  1.00  0.98  1.00
 1981 335    56    46   2.2  14.2   0.5  0.39  0.64  0.56  0.00  0.00 -0.01  0.00  0.78  0.00  0.00  0.00  0.00 99.90 15.00  79.5   0.0 170.5  1.00  0.99  1.00
 1981 336    57    47   3.6  14.2   0.8  0.36  0.64  0.28  0.00  0.00 -0.01  0.00  0.64  0.00  0.00  0.00  0.00 99.90  8.61  73.4   0.1 169.7  1.00  0.99  1.00
 1981 337    58    48   4.5  14.3   1.0  0.34  0.65  0.11  0.00  0.00 -0.01  0.00  0.55  0.00  0.00  0.00  0.00 99.90  7.07  71.0   0.2 161.0  1.00  0.99  1.00
 1981 338    59    49   3.9  14.3   0.9  0.32  0.65  0.22  0.00  0.00 -0.01  0.00  0.61  0.00  0.00  0.00  0.00 99.90  7.51  70.1   0.2 159.1  1.00  0.99  1.00
 1981 339    60    50   3.9  14.4   0.9  0.30  0.65  0.22  0.00  0.00 -0.01  0.00  0.61  0.00  0.00  0.00  0.00 99.90 15.00  70.0   0.1 159.2  1.00  0.99  1.00
 1981 340    61    51   8.9  14.5   2.2  0.28  0.65  0.00  0.00  0.00 -0.01  0.00  0.11  0.00  0.00  0.00  0.00 99.90  9.75  69.7   0.1 159.3  1.00  1.00  1.00
 1981 341    62    52  11.7  14.6   2.9  0.27  0.65  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  7.15  69.4   0.2 159.4  1.00  1.00  1.00
 1981 342    63    53   3.7  14.6   0.9  0.25  0.66  0.27  0.00  0.00 -0.01  0.00  0.63  0.00  0.00  0.00  0.00 99.90 10.24  68.7   0.1 159.5  1.00  1.00  1.00
 1981 343    64    54   2.2  14.7   0.6  0.23  0.66  0.55  0.00  0.00 -0.01  0.00  0.77  0.00  0.00  0.00  0.00 99.90 10.23  67.8   0.1 159.8  1.00  1.00  1.00
 1981 344    65    55  -0.3  14.7   0.0  0.21  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.7   0.0 160.1  1.00  1.00  1.00
 1981 345    66    56   2.5  14.7   0.7  0.18  0.66  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  67.8   0.0 160.4  1.00  1.00  1.00
 1981 346    67    57   2.8  14.7   0.8  0.16  0.66  0.44  0.00  0.00 -0.01  0.00  0.72  0.00  0.00  0.00  0.00 99.90 15.00  67.9   0.0 160.7  1.00  1.00  1.00
 1981 347    68    58   2.5  14.7   0.7  0.14  0.66  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  68.0   0.0 160.8  1.00  1.00  1.00
 1981 348    69    59   0.5  14.7   0.2  0.12  0.66  0.89  0.00  0.00 -0.01  0.00  0.94  0.00  0.00  0.00  0.00 99.90 15.00  67.9   0.1 160.9  1.00  1.00  1.00
 1981 349    70    60   0.0  14.7   0.0  0.10  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.6   0.0 161.0  1.00  1.00  1.00
 1981 350    71    61  -4.7  14.7   0.0  0.09  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.6   0.0 161.0  1.00  1.00  1.00
 1981 351    72    62 -12.5  14.7   0.0  0.07  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.5   0.0 161.1  1.00  1.00  1.00
 1981 352    73    63 -13.6  14.7   0.0  0.05  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.5   0.0 161.1  1.00  1.00  1.00
 1981 353    74    64 -11.4  14.7   0.0  0.03  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.4   0.0 161.1  1.00  1.00  1.00
 1981 354    75    65  -4.2  14.7   0.0  0.01  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.0   0.0 161.1  1.00  1.00  1.00
 1981 355    76    66   2.0  14.8   0.6  0.00  0.67  0.61  0.00  0.00 -0.01  0.00  0.81  0.00  0.00  0.00  0.00 99.90 15.00  72.1   0.0 161.1  1.00  1.00  1.00
 1981 356    77    67   1.7  14.8   0.6  0.00  0.67  0.66  0.00  0.00 -0.01  0.00  0.83  0.00  0.00  0.00  0.00 99.90 15.00  72.2   0.0 161.1  1.00  1.00  1.00
 1981 357    78    68  -1.1  14.8   0.0  0.00  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.1   0.0 161.2  1.00  1.00  1.00
 1981 358    79    69  -0.3  14.8   0.0  0.00  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.1   0.0 161.2  1.00  1.00  1.00
 1981 359    80    70   1.6  14.8   0.6  0.00  0.67  0.67  0.00  0.00 -0.01  0.00  0.84  0.00  0.00  0.00  0.00 99.90 15.00  69.3   0.0 161.2  1.00  1.00  1.00
 1981 360    81    71  -1.7  14.8   0.0  0.00  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  68.7   0.0 161.2  1.00  1.00  1.00
 1981 361    82    72  -3.1  14.8   0.0  0.00  0.67  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  68.5   0.0 161.3  1.00  1.00  1.00
 1981 362    83    73  -4.4  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  68.3   0.0 161.3  1.00  1.00  1.00
 1981 363    84    74  -3.6  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  67.7   0.0 161.4  1.00  1.00  1.00
 1981 364    85    75   1.7  14.8   0.6  0.00  0.66  0.66  0.00  0.00 -0.01  0.00  0.83  0.00  0.00  0.00  0.00 99.90 15.00  67.1   0.0 161.4  1.00  1.00  1.00
 1981 365    86    76   0.0  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  66.4   0.0 161.4  1.00  1.00  1.00
 1982   1    87    77  -6.1  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  66.3   0.0 161.4  1.00  1.00  1.00
 1982   2    88    78   0.8  14.8   0.3  0.00  0.66  0.83  0.00  0.00 -0.01  0.00  0.92  0.00  0.00  0.00  0.00 99.90 15.00  68.2   0.0 161.5  1.00  1.00  1.00
 1982   3    89    79  -6.3  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  68.2   0.0 161.5  1.00  1.00  1.00
 1982   4    90    80  -6.1  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  73.2   0.0 161.5  1.00  1.00  1.00
 1982   5    91    81  -1.6  14.8   0.0  0.00  0.66  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.1   0.0 161.6  1.00  1.00  1.00
 1982   6    92    82 -10.9  14.8   0.0  0.00  0.65  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.0   0.0 161.6  1.00  1.00  1.00
 1982   7    93    83 -11.4  14.8   0.0  0.00  0.65  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.9   0.0 161.6  1.00  1.00  1.00
 1982   8    94    84  -2.8  14.8   0.0  0.00  0.65  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.9   0.0 161.6  1.00  1.00  1.00
 1982   9    95    85  -8.4  14.8   0.0  0.00  0.65  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.7   0.0 161.6  1.00  1.00  1.00
 1982  10    96    86 -18.6  14.8   0.0  0.00  0.65  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.7   0.0 161.6  1.00  1.00  1.00
 1982  11    97    87 -13.4  14.8   0.0  0.00  0.64  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.6   0.0 161.6  1.00  1.00  1.00
 1982  12    98    88  -9.1  14.8   0.0  0.00  0.64  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.6   0.0 161.6  1.00  1.00  1.00
 1982  13    99    89 -14.5  14.8   0.0  0.00  0.64  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.5   0.0 161.6  1.00  1.00  1.00
 1982  14   100    90  -3.0  14.8   0.0  0.00  0.64  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.3   0.0 161.6  1.00  1.00  1.00
 1982  15   101    91  -1.4  14.8   0.0  0.00  0.64  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.6   0.0 161.6  1.00  1.00  1.00
 1982  16   102    92 -14.1  14.8   0.0  0.00  0.63  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.6   0.0 161.6  1.00  1.00  1.00
 1982  17   103    93  -8.7  14.8   0.0  0.00  0.63  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.3   0.0 161.6  1.00  1.00  1.00
 1982  18   104    94   0.3  14.8   0.1  0.00  0.63  0.94  0.00  0.00 -0.01  0.00  0.97  0.00  0.00  0.00  0.00 99.90 15.00  70.3   0.0 161.6  1.00  1.00  1.00
 1982  19   105    95  -0.6  14.8   0.0  0.00  0.62  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  69.4   0.0 161.6  1.00  1.00  1.00
 1982  20   106    96  -3.3  14.8   0.0  0.00  0.62  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  69.3   0.0 161.6  1.00  1.00  1.00
 1982  21   107    97  -5.0  14.8   0.0  0.00  0.62  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  69.3   0.0 161.7  1.00  1.00  1.00
 1982  22   108    98  -2.2  14.8   0.0  0.00  0.62  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.8   0.0 161.7  1.00  1.00  1.00
 1982  23   109    99 -10.9  14.8   0.0  0.00  0.61  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.7   0.0 161.7  1.00  1.00  1.00
 1982  24   110   100  -7.5  14.8   0.0  0.00  0.61  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.5   0.0 161.7  1.00  1.00  1.00
 1982  25   111   101  -1.1  14.8   0.0  0.00  0.61  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  74.8   0.0 161.7  1.00  1.00  1.00
 1982  26   112   102   1.4  14.8   0.6  0.00  0.60  0.72  0.00  0.00 -0.01  0.00  0.86  0.00  0.00  0.00  0.00 99.90 15.00  79.2   0.0 161.7  1.00  1.00  1.00
 1982  27   113   103   8.1  14.9   3.2  0.00  0.60  0.00  0.00  0.00 -0.01  0.00  0.19  0.00  0.00  0.00  0.00 99.90 15.00  76.8   0.0 161.7  1.00  1.00  1.00
 1982  28   114   104   0.0  14.9   0.0  0.00  0.60  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  75.7   0.0 161.1  1.00  1.00  1.00
 1982  29   115   105   5.2  15.0   2.1  0.00  0.59  0.00  0.00  0.00 -0.01  0.00  0.48  0.00  0.00  0.00  0.00 99.90 15.00  76.0   0.0 161.1  1.00  1.00  1.00
 1982  30   116   106   0.0  15.0   0.0  0.00  0.59  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  80.6   0.0 161.1  1.00  1.00  1.00
 1982  31   117   107  -7.2  15.0   0.0  0.00  0.59  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.9   0.0 161.2  1.00  1.00  1.00
 1982  32   118   108  -1.9  15.0   0.0  0.00  0.58  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.0   0.0 160.0  1.00  1.00  1.00
 1982  33   119   109  -3.9  15.0   0.0  0.00  0.58  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.9   0.0 159.5  1.00  1.00  1.00
 1982  34   120   110 -13.0  15.0   0.0  0.00  0.57  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.9   0.0 159.5  1.00  1.00  1.00
 1982  35   121   111 -17.0  15.0   0.0  0.00  0.57  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.9   0.0 159.5  1.00  1.00  1.00
 1982  36   122   112 -15.5  15.0   0.0  0.00  0.57  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.8   0.0 159.5  1.00  1.00  1.00
 1982  37   123   113 -13.8  15.0   0.0  0.00  0.56  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.7   0.0 159.5  1.00  1.00  1.00
 1982  38   124   114  -6.4  15.0   0.0  0.00  0.56  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.9   0.0 159.5  1.00  1.00  1.00
 1982  39   125   115  -8.1  15.0   0.0  0.00  0.56  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.4   0.0 159.5  1.00  1.00  1.00
 1982  40   126   116 -14.4  15.0   0.0  0.00  0.55  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.1   0.0 159.2  1.00  1.00  1.00
 1982  41   127   117 -11.6  15.0   0.0  0.00  0.55  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  78.0   0.0 159.0  1.00  1.00  1.00
 1982  42   128   118  -8.9  15.0   0.0  0.00  0.54  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  77.7   0.0 159.0  1.00  1.00  1.00
 1982  43   129   119  -2.2  15.0   0.0  0.00  0.54  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  87.2   0.0 159.0  1.00  1.00  1.00
 1982  44   130   120  -4.1  15.0   0.0  0.00  0.53  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  86.1   0.0 159.0  1.00  1.00  1.00
 1982  45   131   121   2.8  15.0   1.3  0.00  0.53  0.44  0.00  0.00 -0.01  0.00  0.72  0.00  0.00  0.00  0.00 99.90 15.00  85.9   0.0 157.3  1.00  1.00  1.00
 1982  46   132   122   4.7  15.1   2.2  0.00  0.53  0.06  0.00  0.00 -0.01  0.00  0.53  0.00  0.00  0.00  0.00 99.90 15.00  80.8   0.0 154.9  1.00  1.00  1.00
 1982  47   133   123   3.6  15.1   1.7  0.00  0.52  0.28  0.00  0.00 -0.01  0.00  0.64  0.00  0.00  0.00  0.00 99.90 15.00  80.2   0.0 144.7  1.00  1.00  1.00
 1982  48   134   124   2.5  15.1   1.2  0.00  0.52  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  79.6   0.0 143.7  1.00  1.00  1.00
 1982  49   135   125   7.0  15.2   3.4  0.00  0.51  0.00  0.00  0.00 -0.01  0.00  0.30  0.00  0.00  0.00  0.00 99.90 15.00  82.5   0.0 142.9  1.00  1.00  1.00
 1982  50   136   126   8.9  15.3   4.4  0.00  0.51  0.00  0.00  0.00 -0.01  0.00  0.11  0.00  0.00  0.00  0.00 99.90 15.00  79.3   0.0 141.9  1.00  1.00  1.00
 1982  51   137   127  11.1  15.4   5.5  0.00  0.50  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  77.8   0.0 140.1  1.00  1.00  1.00
 1982  52   138   128  10.0  15.5   5.0  0.00  0.50  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  76.3   0.0 140.2  1.00  1.00  1.00
 1982  53   139   129  12.2  15.6   6.2  0.00  0.50  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  76.2   0.0 140.5  1.00  1.00  1.00
 1982  54   140   130   9.4  15.7   4.8  0.00  0.49  0.00  0.00  0.00 -0.01  0.00  0.06  0.00  0.00  0.00  0.00 99.90 15.00  76.4   0.0 140.8  1.00  1.00  1.00
 1982  55   141   131   3.3  15.8   1.7  0.00  0.49  0.33  0.00  0.00 -0.01  0.00  0.67  0.00  0.00  0.00  0.00 99.90 15.00  75.7   0.0 141.4  1.00  1.00  1.00
 1982  56   142   132  -1.4  15.8   0.0  0.00  0.48  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  75.0   0.0 141.9  1.00  1.00  1.00
 1982  57   143   133  -2.0  15.8   0.0  0.00  0.48  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  74.3   0.0 142.4  1.00  1.00  1.00
 1982  58   144   134   1.7  15.8   0.9  0.00  0.47  0.67  0.00  0.00 -0.01  0.00  0.83  0.00  0.00  0.00  0.00 99.90 15.00  73.8   0.0 142.7  1.00  1.00  1.00
 1982  59   145   135   4.7  21.0   2.5  0.00  0.47  0.06  0.00  0.00 -0.01  0.00  0.53  0.00  0.00  0.00  0.00 99.90 15.00  73.4   0.0 142.8  1.00  1.00  1.00
 1982  60   146   136   8.4  21.1   4.5  0.00  0.47  0.00  0.00  0.00 -0.01  0.00  0.16  0.00  0.00  0.00  0.00 99.90 15.00  73.3   0.0 142.9  1.00  1.00  1.00
 1982  61   147   137   8.7  21.1   4.7  0.00  0.46  0.00  0.00  0.00 -0.01  0.00  0.13  0.00  0.00  0.00  0.00 99.90 15.00  73.2   0.0 142.9  1.00  1.00  1.00
 1982  62   148   138  -0.2  21.1   0.0  0.00  0.46  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  73.1   0.0 143.0  1.00  1.00  1.00
 1982  63   149   139  -3.7  21.1   0.0  0.00  0.45  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  73.0   0.0 143.2  1.00  1.00  1.00
 1982  64   150   140  -4.2  21.1   0.0  0.00  0.45  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.7   0.0 143.3  1.00  1.00  1.00
 1982  65   151   141  -3.0  21.1   0.0  0.00  0.44  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.7   0.0 143.4  1.00  1.00  1.00
 1982  66   152   142  -3.0  21.1   0.0  0.00  0.44  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.3   0.0 143.4  1.00  1.00  1.00
 1982  67   153   143   2.5  21.2   1.4  0.00  0.43  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  71.9   0.0 143.4  1.00  1.00  1.00
 1982  68   154   144   1.4  21.2   0.8  0.00  0.43  0.72  0.00  0.00 -0.01  0.00  0.86  0.00  0.00  0.00  0.00 99.90 15.00  71.6   0.0 143.4  1.00  1.00  1.00
 1982  69   155   145  11.1  21.3   6.4  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  71.8   0.0 143.4  1.00  1.00  1.00
 1982  70   156   146  10.0  21.4   5.8  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  72.1   0.0 143.4  1.00  1.00  1.00
 1982  71   157   147  12.8  21.5   7.5  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  72.6   0.0 143.5  1.00  1.00  1.00
 1982  72   158   148   8.0  21.5   4.7  0.00  0.41  0.00  0.00  0.00 -0.01  0.00  0.20  0.00  0.00  0.00  0.00 99.90 14.37  72.8   0.0 143.7  1.00  1.00  1.00
 1982  73   159   149   7.8  21.6   4.6  0.00  0.41  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90 15.00  73.0   0.0 144.0  1.00  1.00  1.00
 1982  74   160   150  10.0  21.7   6.0  0.00  0.40  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  93.7   0.0 144.3  1.00  1.00  1.00
 1982  75   161   151  13.0  21.8   7.9  0.00  0.40  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  8.53  96.9   0.1 144.7  1.00  1.00  1.00
 1982  76   162   152  13.9  21.9   8.4  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  6.80  89.3   0.1 143.8  1.00  1.00  1.00
 1982  77   163   153   9.8  22.0   6.0  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.00  0.00 99.90 15.00  88.8   0.0 136.0  1.00  1.00  1.00
 1982  78   164   154  16.1  22.1   9.9  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  5.24  98.9   0.1 135.8  1.00  1.00  1.00
 1982  79   165   155   8.3  22.2   5.1  0.00  0.38  0.00  0.00  0.00 -0.01  0.00  0.17  0.00  0.00  0.00  0.00 99.90  3.98  90.8   0.2 135.1  1.00  1.00  1.00
 1982  80   166   156   2.5  22.2   1.6  0.00  0.38  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90  4.25  87.6   0.2 129.1  1.00  1.00  1.00
 1982  81   167   157   3.9  22.3   2.4  0.00  0.37  0.22  0.00  0.00 -0.01  0.00  0.61  0.00  0.00  0.00  0.00 99.90  3.77  84.7   0.2 129.0  1.00  1.00  1.00
 1982  82   168   158   7.8  22.3   4.9  0.00  0.37  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90  6.81  84.1   0.1 129.5  1.00  1.00  1.00
 1982  83   169   159   6.6  22.4   4.2  0.00  0.36  0.00  0.00  0.00 -0.01  0.00  0.34  0.00  0.00  0.00  0.00 99.90  4.17  83.4   0.2 129.7  1.00  1.00  1.00
 1982  84   170   160   3.9  22.4   2.5  0.00  0.36  0.23  0.00  0.00 -0.01  0.00  0.62  0.00  0.00  0.00  0.00 99.90  3.58  86.7   0.3 129.7  1.00  1.00  1.00
 1982  85   171   161   3.0  22.5   2.0  0.00  0.35  0.39  0.00  0.00 -0.01  0.00  0.69  0.00  0.00  0.00  0.00 99.90  3.64  85.5   0.3 129.7  1.00  1.00  1.00
 1982  86   172   162   5.6  22.5   3.6  0.00  0.35  0.00  0.00  0.00 -0.01  0.00  0.44  0.00  0.00  0.00  0.00 99.90  4.44  84.6   0.3 129.8  1.00  1.00  1.00
 1982  87   173   163   6.9  22.6   4.5  0.00  0.35  0.00  0.00  0.00 -0.01  0.00  0.31  0.00  0.00  0.00  0.00 99.90  6.09  83.9   0.2 129.7  1.00  1.00  1.00
